problem_id,arm,dist1,dist2,min,max,spread,solved,node_count,expansions,disjunct_reached,picked_cheapest,hops1,hops2,cheaper_by_cost,cheaper_by_hops,agree
240,DFS,164.0932990586911,199.70476415176606,164.0932990586911,199.70476415176606,35.61146509307497,True,103,25,d1,True,25,31,d1,d1,True
240,CheapestFirst,164.0932990586911,199.70476415176606,164.0932990586911,199.70476415176606,35.61146509307497,True,132,33,d1,True,25,31,d1,d1,True
240,DNF,164.0932990586911,199.70476415176606,164.0932990586911,199.70476415176606,35.61146509307497,True,227,56,,,25,31,d1,d1,True
241,BFS,348.8573458331356,103.24940418810007,103.24940418810007,348.8573458331356,245.6079416450355,True,167,41,d2,True,63,21,d2,d2,True
241,DFS,348.8573458331356,103.24940418810007,103.24940418810007,348.8573458331356,245.6079416450355,True,255,63,d1,False,63,21,d2,d2,True
241,CheapestFirst,348.8573458331356,103.24940418810007,103.24940418810007,348.8573458331356,245.6079416450355,True,159,39,d2,True,63,21,d2,d2,True
241,DNF,348.8573458331356,103.24940418810007,103.24940418810007,348.8573458331356,245.6079416450355,True,339,84,,,63,21,d2,d2,True
242,BFS,443.19523226062864,476.96739442407363,443.19523226062864,476.96739442407363,33.77216216344499,True,364,91,d1,True,81,87,d1,d1,True
242,DFS,443.19523226062864,476.96739442407363,443.19523226062864,476.96739442407363,33.77216216344499,True,327,81,d1,True,81,87,d1,d1,True
242,CheapestFirst,443.19523226062864,476.96739442407363,443.19523226062864,476.96739442407363,33.77216216344499,True,364,91,d1,True,81,87,d1,d1,True
242,DNF,443.19523226062864,476.96739442407363,443.19523226062864,476.96739442407363,33.77216216344499,True,675,168,,,81,87,d1,d1,True
243,BFS,490.10560971017895,198.25493405299906,198.25493405299906,490.10560971017895,291.85067565717986,True,295,73,d2,True,90,37,d2,d2,True
243,DFS,490.10560971017895,198.25493405299906,198.25493405299906,490.10560971017895,291.85067565717986,True,363,90,d1,False,90,37,d2,d2,True
243,CheapestFirst,490.10560971017895,198.25493405299906,198.25493405299906,490.10560971017895,291.85067565717986,True,291,72,d2,True,90,37,d2,d2,True
243,DNF,490.10560971017895,198.25493405299906,198.25493405299906,490.10560971017895,291.85067565717986,True,511,127,,,90,37,d2,d2,True
244,BFS,317.47343883666025,181.56922922896675,181.56922922896675,317.47343883666025,135.9042096076935,True,232,58,d2,True,55,33,d2,d2,True
244,DFS,317.47343883666025,181.56922922896675,181.56922922896675,317.47343883666025,135.9042096076935,True,223,55,d1,False,55,33,d2,d2,True
244,CheapestFirst,317.47343883666025,181.56922922896675,181.56922922896675,317.47343883666025,135.9042096076935,True,232,58,d2,True,55,33,d2,d2,True
244,DNF,317.47343883666025,181.56922922896675,181.56922922896675,317.47343883666025,135.9042096076935,True,355,88,,,55,33,d2,d2,True
245,BFS,98.56669958290456,508.6120064670325,98.56669958290456,508.6120064670325,410.0453068841279,True,163,40,d1,True,20,91,d1,d1,True
245,DFS,98.56669958290456,508.6120064670325,98.56669958290456,508.6120064670325,410.0453068841279,True,83,20,d1,True,20,91,d1,d1,True
245,CheapestFirst,98.56669958290456,508.6120064670325,98.56669958290456,508.6120064670325,410.0453068841279,True,163,40,d1,True,20,91,d1,d1,True
245,DNF,98.56669958290456,508.6120064670325,98.56669958290456,508.6120064670325,410.0453068841279,True,447,111,,,20,91,d1,d1,True
246,BFS,355.64041092447803,111.59838274162763,111.59838274162763,355.64041092447803,244.0420281828504,True,159,39,d2,True,68,20,d2,d2,True
246,DFS,355.64041092447803,111.59838274162763,111.59838274162763,355.64041092447803,244.0420281828504,True,275,68,d1,False,68,20,d2,d2,True
246,CheapestFirst,355.64041092447803,111.59838274162763,111.59838274162763,355.64041092447803,244.0420281828504,True,171,42,d2,True,68,20,d2,d2,True
246,DNF,355.64041092447803,111.59838274162763,111.59838274162763,355.64041092447803,244.0420281828504,True,355,88,,,68,20,d2,d2,True
247,BFS,164.11562987586393,262.38927520778077,164.11562987586393,262.38927520778077,98.27364533191684,True,200,50,d1,True,28,48,d1,d1,True
247,DFS,164.11562987586393,262.38927520778077,164.11562987586393,262.38927520778077,98.27364533191684,True,115,28,d1,True,28,48,d1,d1,True
247,CheapestFirst,164.11562987586393,262.38927520778077,164.11562987586393,262.38927520778077,98.27364533191684,True,200,50,d1,True,28,48,d1,d1,True
247,DNF,164.11562987586393,262.38927520778077,164.11562987586393,262.38927520778077,98.27364533191684,True,307,76,,,28,48,d1,d1,True
248,BFS,382.1572116172937,26.758194294118837,26.758194294118837,382.1572116172937,355.39901732317486,True,31,7,d2,True,72,4,d2,d2,True
248,DFS,382.1572116172937,26.758194294118837,26.758194294118837,382.1572116172937,355.39901732317486,True,291,72,d1,False,72,4,d2,d2,True
248,CheapestFirst,382.1572116172937,26.758194294118837,26.758194294118837,382.1572116172937,355.39901732317486,True,35,8,d2,True,72,4,d2,d2,True
248,DNF,382.1572116172937,26.758194294118837,26.758194294118837,382.1572116172937,355.39901732317486,True,307,76,,,72,4,d2,d2,True
249,BFS,257.4367670900864,454.8170725256114,257.4367670900864,454.8170725256114,197.38030543552503,True,340,85,d1,True,47,81,d1,d1,True
249,DFS,257.4367670900864,454.8170725256114,257.4367670900864,454.8170725256114,197.38030543552503,True,191,47,d1,True,47,81,d1,d1,True
249,CheapestFirst,257.4367670900864,454.8170725256114,257.4367670900864,454.8170725256114,197.38030543552503,True,340,85,d1,True,47,81,d1,d1,True
249,DNF,257.4367670900864,454.8170725256114,257.4367670900864,454.8170725256114,197.38030543552503,True,515,128,,,47,81,d1,d1,True
250,BFS,162.51685555384688,522.3028542852479,162.51685555384688,522.3028542852479,359.78599873140104,True,259,64,d1,True,32,97,d1,d1,True
250,DFS,162.51685555384688,522.3028542852479,162.51685555384688,522.3028542852479,359.78599873140104,True,131,32,d1,True,32,97,d1,d1,True
250,CheapestFirst,162.51685555384688,522.3028542852479,162.51685555384688,522.3028542852479,359.78599873140104,True,255,63,d1,True,32,97,d1,d1,True
250,DNF,162.51685555384688,522.3028542852479,162.51685555384688,522.3028542852479,359.78599873140104,True,519,129,,,32,97,d1,d1,True
251,BFS,395.5081387787631,426.4964609517696,395.5081387787631,426.4964609517696,30.98832217300651,True,328,82,d1,True,74,80,d1,d1,True
251,DFS,395.5081387787631,426.4964609517696,395.5081387787631,426.4964609517696,30.98832217300651,True,299,74,d1,True,74,80,d1,d1,True
251,CheapestFirst,395.5081387787631,426.4964609517696,395.5081387787631,426.4964609517696,30.98832217300651,True,328,82,d1,True,74,80,d1,d1,True
251,DNF,395.5081387787631,426.4964609517696,395.5081387787631,426.4964609517696,30.98832217300651,True,619,154,,,74,80,d1,d1,True
252,BFS,246.17055571367624,425.582831200741,246.17055571367624,425.582831200741,179.41227548706476,True,324,81,d1,True,41,79,d1,d1,True
252,DFS,246.17055571367624,425.582831200741,246.17055571367624,425.582831200741,179.41227548706476,True,167,41,d1,True,41,79,d1,d1,True
252,CheapestFirst,246.17055571367624,425.582831200741,246.17055571367624,425.582831200741,179.41227548706476,True,324,81,d1,True,41,79,d1,d1,True
252,DNF,246.17055571367624,425.582831200741,246.17055571367624,425.582831200741,179.41227548706476,True,483,120,,,41,79,d1,d1,True
253,BFS,447.27475337792976,298.5862488373038,298.5862488373038,447.27475337792976,148.68850454062596,True,372,93,d2,True,88,57,d2,d2,True
253,DFS,447.27475337792976,298.5862488373038,298.5862488373038,447.27475337792976,148.68850454062596,True,355,88,d1,False,88,57,d2,d2,True
253,CheapestFirst,447.27475337792976,298.5862488373038,298.5862488373038,447.27475337792976,148.68850454062596,True,372,93,d2,True,88,57,d2,d2,True
253,DNF,447.27475337792976,298.5862488373038,298.5862488373038,447.27475337792976,148.68850454062596,True,583,145,,,88,57,d2,d2,True
254,BFS,169.4414339137766,8.142393343902805,8.142393343902805,169.4414339137766,161.2990405698738,True,11,2,d2,True,28,1,d2,d2,True
254,DFS,169.4414339137766,8.142393343902805,8.142393343902805,169.4414339137766,161.2990405698738,True,115,28,d1,False,28,1,d2,d2,True
254,CheapestFirst,169.4414339137766,8.142393343902805,8.142393343902805,169.4414339137766,161.2990405698738,True,11,2,d2,True,28,1,d2,d2,True
254,DNF,169.4414339137766,8.142393343902805,8.142393343902805,169.4414339137766,161.2990405698738,True,119,29,,,28,1,d2,d2,True
255,BFS,278.98707793265925,269.1165461244356,269.1165461244356,278.98707793265925,9.870531808223632,True,220,55,d2,True,53,52,d2,d2,True
255,DFS,278.98707793265925,269.1165461244356,269.1165461244356,278.98707793265925,9.870531808223632,True,215,53,d1,False,53,52,d2,d2,True
255,CheapestFirst,278.98707793265925,269.1165461244356,269.1165461244356,278.98707793265925,9.870531808223632,True,220,55,d2,True,53,52,d2,d2,True
255,DNF,278.98707793265925,269.1165461244356,269.1165461244356,278.98707793265925,9.870531808223632,True,423,105,,,53,52,d2,d2,True
256,BFS,282.5503055778417,485.90249502615524,282.5503055778417,485.90249502615524,203.35218944831354,True,352,88,d1,True,46,83,d1,d1,True
256,DFS,282.5503055778417,485.90249502615524,282.5503055778417,485.90249502615524,203.35218944831354,True,187,46,d1,True,46,83,d1,d1,True
256,CheapestFirst,282.5503055778417,485.90249502615524,282.5503055778417,485.90249502615524,203.35218944831354,True,352,88,d1,True,46,83,d1,d1,True
256,DNF,282.5503055778417,485.90249502615524,282.5503055778417,485.90249502615524,203.35218944831354,True,523,130,,,46,83,d1,d1,True
257,BFS,495.8428174042971,228.69460517559344,228.69460517559344,495.8428174042971,267.14821222870364,True,327,81,d2,True,94,41,d2,d2,True
257,DFS,495.8428174042971,228.69460517559344,228.69460517559344,495.8428174042971,267.14821222870364,True,379,94,d1,False,94,41,d2,d2,True
257,CheapestFirst,495.8428174042971,228.69460517559344,228.69460517559344,495.8428174042971,267.14821222870364,True,355,88,d2,True,94,41,d2,d2,True
257,DNF,495.8428174042971,228.69460517559344,228.69460517559344,495.8428174042971,267.14821222870364,True,543,135,,,94,41,d2,d2,True
258,BFS,190.3989026833065,39.78953191898407,39.78953191898407,190.3989026833065,150.60937076432242,True,55,13,d2,True,33,7,d2,d2,True
258,DFS,190.3989026833065,39.78953191898407,39.78953191898407,190.3989026833065,150.60937076432242,True,135,33,d1,False,33,7,d2,d2,True
258,CheapestFirst,190.3989026833065,39.78953191898407,39.78953191898407,190.3989026833065,150.60937076432242,True,51,12,d2,True,33,7,d2,d2,True
258,DNF,190.3989026833065,39.78953191898407,39.78953191898407,190.3989026833065,150.60937076432242,True,163,40,,,33,7,d2,d2,True
259,BFS,213.59724390808105,9.632415945523489,9.632415945523489,213.59724390808105,203.96482796255756,True,23,5,d2,True,38,3,d2,d2,True
259,DFS,213.59724390808105,9.632415945523489,9.632415945523489,213.59724390808105,203.96482796255756,True,155,38,d1,False,38,3,d2,d2,True
259,CheapestFirst,213.59724390808105,9.632415945523489,9.632415945523489,213.59724390808105,203.96482796255756,True,19,4,d2,True,38,3,d2,d2,True
259,DNF,213.59724390808105,9.632415945523489,9.632415945523489,213.59724390808105,203.96482796255756,True,167,41,,,38,3,d2,d2,True
260,BFS,286.5936679882847,33.96099576380392,33.96099576380392,286.5936679882847,252.6326722244808,True,55,13,d2,True,50,7,d2,d2,True
260,DFS,286.5936679882847,33.96099576380392,33.96099576380392,286.5936679882847,252.6326722244808,True,203,50,d1,False,50,7,d2,d2,True
260,CheapestFirst,286.5936679882847,33.96099576380392,33.96099576380392,286.5936679882847,252.6326722244808,True,55,13,d2,True,50,7,d2,d2,True
260,DNF,286.5936679882847,33.96099576380392,33.96099576380392,286.5936679882847,252.6326722244808,True,231,57,,,50,7,d2,d2,True
261,BFS,115.74182795229049,254.54425094395637,115.74182795229049,254.54425094395637,138.80242299166588,True,147,36,d1,True,18,45,d1,d1,True
261,DFS,115.74182795229049,254.54425094395637,115.74182795229049,254.54425094395637,138.80242299166588,True,75,18,d1,True,18,45,d1,d1,True
261,CheapestFirst,115.74182795229049,254.54425094395637,115.74182795229049,254.54425094395637,138.80242299166588,True,159,39,d1,True,18,45,d1,d1,True
261,DNF,115.74182795229049,254.54425094395637,115.74182795229049,254.54425094395637,138.80242299166588,True,255,63,,,18,45,d1,d1,True
262,BFS,465.6294788380166,150.2697821654187,150.2697821654187,465.6294788380166,315.3596966725979,True,207,51,d2,True,82,26,d2,d2,True
262,DFS,465.6294788380166,150.2697821654187,150.2697821654187,465.6294788380166,315.3596966725979,True,331,82,d1,False,82,26,d2,d2,True
262,CheapestFirst,465.6294788380166,150.2697821654187,150.2697821654187,465.6294788380166,315.3596966725979,True,203,50,d2,True,82,26,d2,d2,True
262,DNF,465.6294788380166,150.2697821654187,150.2697821654187,465.6294788380166,315.3596966725979,True,435,108,,,82,26,d2,d2,True
263,BFS,474.1665983554692,189.34045728638608,189.34045728638608,474.1665983554692,284.8261410690831,True,247,61,d2,True,92,31,d2,d2,True
263,DFS,474.1665983554692,189.34045728638608,189.34045728638608,474.1665983554692,284.8261410690831,True,371,92,d1,False,92,31,d2,d2,True
263,CheapestFirst,474.1665983554692,189.34045728638608,189.34045728638608,474.1665983554692,284.8261410690831,True,275,68,d2,True,92,31,d2,d2,True
263,DNF,474.1665983554692,189.34045728638608,189.34045728638608,474.1665983554692,284.8261410690831,True,495,123,,,92,31,d2,d2,True
264,BFS,487.3889572234919,491.5252111099232,487.3889572234919,491.5252111099232,4.136253886431291,True,380,95,d1,True,91,93,d1,d1,True
264,DFS,487.3889572234919,491.5252111099232,487.3889572234919,491.5252111099232,4.136253886431291,True,367,91,d1,True,91,93,d1,d1,True
264,CheapestFirst,487.3889572234919,491.5252111099232,487.3889572234919,491.5252111099232,4.136253886431291,True,380,95,d1,True,91,93,d1,d1,True
264,DNF,487.3889572234919,491.5252111099232,487.3889572234919,491.5252111099232,4.136253886431291,True,739,184,,,91,93,d1,d1,True
265,BFS,295.97040269016173,228.57263142126115,228.57263142126115,295.97040269016173,67.39777126890058,True,208,52,d2,True,49,38,d2,d2,True
265,DFS,295.97040269016173,228.57263142126115,228.57263142126115,295.97040269016173,67.39777126890058,True,199,49,d1,False,49,38,d2,d2,True
265,CheapestFirst,295.97040269016173,228.57263142126115,228.57263142126115,295.97040269016173,67.39777126890058,True,208,52,d2,True,49,38,d2,d2,True
265,DNF,295.97040269016173,228.57263142126115,228.57263142126115,295.97040269016173,67.39777126890058,True,351,87,,,49,38,d2,d2,True
266,BFS,263.35702708144225,209.34455321521475,209.34455321521475,263.35702708144225,54.01247386622751,True,216,54,d2,True,52,42,d2,d2,True
266,DFS,263.35702708144225,209.34455321521475,209.34455321521475,263.35702708144225,54.01247386622751,True,211,52,d1,False,52,42,d2,d2,True
266,CheapestFirst,263.35702708144225,209.34455321521475,209.34455321521475,263.35702708144225,54.01247386622751,True,216,54,d2,True,52,42,d2,d2,True
266,DNF,263.35702708144225,209.34455321521475,209.34455321521475,263.35702708144225,54.01247386622751,True,379,94,,,52,42,d2,d2,True
267,BFS,203.74880331707294,482.5156834000656,203.74880331707294,482.5156834000656,278.76688008299266,True,315,78,d1,True,39,83,d1,d1,True
267,DFS,203.74880331707294,482.5156834000656,203.74880331707294,482.5156834000656,278.76688008299266,True,159,39,d1,True,39,83,d1,d1,True
267,CheapestFirst,203.74880331707294,482.5156834000656,203.74880331707294,482.5156834000656,278.76688008299266,True,291,72,d1,True,39,83,d1,d1,True
267,DNF,203.74880331707294,482.5156834000656,203.74880331707294,482.5156834000656,278.76688008299266,True,491,122,,,39,83,d1,d1,True
268,BFS,421.38898328461323,175.03372973364904,175.03372973364904,421.38898328461323,246.3552535509642,True,231,57,d2,True,76,29,d2,d2,True
268,DFS,421.38898328461323,175.03372973364904,175.03372973364904,421.38898328461323,246.3552535509642,True,307,76,d1,False,76,29,d2,d2,True
268,CheapestFirst,421.38898328461323,175.03372973364904,175.03372973364904,421.38898328461323,246.3552535509642,True,255,63,d2,True,76,29,d2,d2,True
268,DNF,421.38898328461323,175.03372973364904,175.03372973364904,421.38898328461323,246.3552535509642,True,423,105,,,76,29,d2,d2,True
269,BFS,477.713513961829,47.602121260461644,47.602121260461644,477.713513961829,430.1113927013673,True,95,23,d2,True,94,12,d2,d2,True
269,DFS,477.713513961829,47.602121260461644,47.602121260461644,477.713513961829,430.1113927013673,True,379,94,d1,False,94,12,d2,d2,True
269,CheapestFirst,477.713513961829,47.602121260461644,47.602121260461644,477.713513961829,430.1113927013673,True,83,20,d2,True,94,12,d2,d2,True
269,DNF,477.713513961829,47.602121260461644,47.602121260461644,477.713513961829,430.1113927013673,True,427,106,,,94,12,d2,d2,True
270,BFS,36.04621534357354,92.38790658397326,36.04621534357354,92.38790658397326,56.34169124039972,True,59,14,d1,True,7,19,d1,d1,True
270,DFS,36.04621534357354,92.38790658397326,36.04621534357354,92.38790658397326,56.34169124039972,True,31,7,d1,True,7,19,d1,d1,True
270,CheapestFirst,36.04621534357354,92.38790658397326,36.04621534357354,92.38790658397326,56.34169124039972,True,67,16,d1,True,7,19,d1,d1,True
270,DNF,36.04621534357354,92.38790658397326,36.04621534357354,92.38790658397326,56.34169124039972,True,107,26,,,7,19,d1,d1,True
271,BFS,126.69882362889675,323.26256904475736,126.69882362889675,323.26256904475736,196.5637454158606,True,227,56,d1,True,28,66,d1,d1,True
271,DFS,126.69882362889675,323.26256904475736,126.69882362889675,323.26256904475736,196.5637454158606,True,115,28,d1,True,28,66,d1,d1,True
271,CheapestFirst,126.69882362889675,323.26256904475736,126.69882362889675,323.26256904475736,196.5637454158606,True,215,53,d1,True,28,66,d1,d1,True
271,DNF,126.69882362889675,323.26256904475736,126.69882362889675,323.26256904475736,196.5637454158606,True,379,94,,,28,66,d1,d1,True
272,BFS,445.7418356889268,336.4149154014968,336.4149154014968,445.7418356889268,109.32692028743003,True,356,89,d2,True,87,64,d2,d2,True
272,DFS,445.7418356889268,336.4149154014968,336.4149154014968,445.7418356889268,109.32692028743003,True,351,87,d1,False,87,64,d2,d2,True
272,CheapestFirst,445.7418356889268,336.4149154014968,336.4149154014968,445.7418356889268,109.32692028743003,True,356,89,d2,True,87,64,d2,d2,True
272,DNF,445.7418356889268,336.4149154014968,336.4149154014968,445.7418356889268,109.32692028743003,True,607,151,,,87,64,d2,d2,True
273,BFS,35.57585445168253,220.93494801283993,35.57585445168253,220.93494801283993,185.3590935611574,True,43,10,d1,True,5,35,d1,d1,True
273,DFS,35.57585445168253,220.93494801283993,35.57585445168253,220.93494801283993,185.3590935611574,True,23,5,d1,True,5,35,d1,d1,True
273,CheapestFirst,35.57585445168253,220.93494801283993,35.57585445168253,220.93494801283993,185.3590935611574,True,39,9,d1,True,5,35,d1,d1,True
273,DNF,35.57585445168253,220.93494801283993,35.57585445168253,220.93494801283993,185.3590935611574,True,163,40,,,5,35,d1,d1,True
274,BFS,138.78525944915802,451.4459493828327,138.78525944915802,451.4459493828327,312.6606899336747,True,267,66,d1,True,33,86,d1,d1,True
274,DFS,138.78525944915802,451.4459493828327,138.78525944915802,451.4459493828327,312.6606899336747,True,135,33,d1,True,33,86,d1,d1,True
274,CheapestFirst,138.78525944915802,451.4459493828327,138.78525944915802,451.4459493828327,312.6606899336747,True,227,56,d1,True,33,86,d1,d1,True
274,DNF,138.78525944915802,451.4459493828327,138.78525944915802,451.4459493828327,312.6606899336747,True,479,119,,,33,86,d1,d1,True
275,BFS,191.7183854597005,380.8762095506975,191.7183854597005,380.8762095506975,189.15782409099702,True,259,64,d1,True,32,62,d1,d1,True
275,DFS,191.7183854597005,380.8762095506975,191.7183854597005,380.8762095506975,189.15782409099702,True,131,32,d1,True,32,62,d1,d1,True
275,CheapestFirst,191.7183854597005,380.8762095506975,191.7183854597005,380.8762095506975,189.15782409099702,True,255,63,d1,True,32,62,d1,d1,True
275,DNF,191.7183854597005,380.8762095506975,191.7183854597005,380.8762095506975,189.15782409099702,True,379,94,,,32,62,d1,d1,True
276,BFS,378.8950088665836,73.28496573624786,73.28496573624786,378.8950088665836,305.6100431303358,True,103,25,d2,True,71,13,d2,d2,True
276,DFS,378.8950088665836,73.28496573624786,73.28496573624786,378.8950088665836,305.6100431303358,True,287,71,d1,False,71,13,d2,d2,True
276,CheapestFirst,378.8950088665836,73.28496573624786,73.28496573624786,378.8950088665836,305.6100431303358,True,103,25,d2,True,71,13,d2,d2,True
276,DNF,378.8950088665836,73.28496573624786,73.28496573624786,378.8950088665836,305.6100431303358,True,339,84,,,71,13,d2,d2,True
277,BFS,317.7754528513746,489.370894799258,317.7754528513746,489.370894799258,171.5954419478834,True,352,88,d1,True,52,85,d1,d1,True
277,DFS,317.7754528513746,489.370894799258,317.7754528513746,489.370894799258,171.5954419478834,True,211,52,d1,True,52,85,d1,d1,True
277,CheapestFirst,317.7754528513746,489.370894799258,317.7754528513746,489.370894799258,171.5954419478834,True,352,88,d1,True,52,85,d1,d1,True
277,DNF,317.7754528513746,489.370894799258,317.7754528513746,489.370894799258,171.5954419478834,True,551,137,,,52,85,d1,d1,True
278,BFS,510.2033126984861,270.3327651466001,270.3327651466001,510.2033126984861,239.87054755188603,True,396,99,d2,True,96,55,d2,d2,True
278,DFS,510.2033126984861,270.3327651466001,270.3327651466001,510.2033126984861,239.87054755188603,True,387,96,d1,False,96,55,d2,d2,True
278,CheapestFirst,510.2033126984861,270.3327651466001,270.3327651466001,510.2033126984861,239.87054755188603,True,396,99,d2,True,96,55,d2,d2,True
278,DNF,510.2033126984861,270.3327651466001,270.3327651466001,510.2033126984861,239.87054755188603,True,607,151,,,96,55,d2,d2,True
279,BFS,11.53611559564952,409.5470234658298,11.53611559564952,409.5470234658298,398.0109078701803,True,19,4,d1,True,2,63,d1,d1,True
279,DFS,11.53611559564952,409.5470234658298,11.53611559564952,409.5470234658298,398.0109078701803,True,11,2,d1,True,2,63,d1,d1,True
279,CheapestFirst,11.53611559564952,409.5470234658298,11.53611559564952,409.5470234658298,398.0109078701803,True,15,3,d1,True,2,63,d1,d1,True
279,DNF,11.53611559564952,409.5470234658298,11.53611559564952,409.5470234658298,398.0109078701803,True,263,65,,,2,63,d1,d1,True
280,BFS,156.3677333929111,484.11927369855874,156.3677333929111,484.11927369855874,327.7515403056476,True,243,60,d1,True,30,92,d1,d1,True
280,DFS,156.3677333929111,484.11927369855874,156.3677333929111,484.11927369855874,327.7515403056476,True,123,30,d1,True,30,92,d1,d1,True
280,CheapestFirst,156.3677333929111,484.11927369855874,156.3677333929111,484.11927369855874,327.7515403056476,True,235,58,d1,True,30,92,d1,d1,True
280,DNF,156.3677333929111,484.11927369855874,156.3677333929111,484.11927369855874,327.7515403056476,True,491,122,,,30,92,d1,d1,True
281,BFS,81.14433816841198,350.7268068365858,81.14433816841198,350.7268068365858,269.5824686681738,True,139,34,d1,True,17,70,d1,d1,True
281,DFS,81.14433816841198,350.7268068365858,81.14433816841198,350.7268068365858,269.5824686681738,True,71,17,d1,True,17,70,d1,d1,True
281,CheapestFirst,81.14433816841198,350.7268068365858,81.14433816841198,350.7268068365858,269.5824686681738,True,127,31,d1,True,17,70,d1,d1,True
281,DNF,81.14433816841198,350.7268068365858,81.14433816841198,350.7268068365858,269.5824686681738,True,351,87,,,17,70,d1,d1,True
282,BFS,418.15423574724355,379.639202540856,379.639202540856,418.15423574724355,38.51503320638756,True,320,80,d2,True,78,71,d2,d2,True
282,DFS,418.15423574724355,379.639202540856,379.639202540856,418.15423574724355,38.51503320638756,True,315,78,d1,False,78,71,d2,d2,True
282,CheapestFirst,418.15423574724355,379.639202540856,379.639202540856,418.15423574724355,38.51503320638756,True,320,80,d2,True,78,71,d2,d2,True
282,DNF,418.15423574724355,379.639202540856,379.639202540856,418.15423574724355,38.51503320638756,True,599,149,,,78,71,d2,d2,True
283,BFS,195.98195492804786,413.400188922703,195.98195492804786,413.400188922703,217.41823399465517,True,275,68,d1,True,34,70,d1,d1,True
283,DFS,195.98195492804786,413.400188922703,195.98195492804786,413.400188922703,217.41823399465517,True,139,34,d1,True,34,70,d1,d1,True
283,CheapestFirst,195.98195492804786,413.400188922703,195.98195492804786,413.400188922703,217.41823399465517,True,263,65,d1,True,34,70,d1,d1,True
283,DNF,195.98195492804786,413.400188922703,195.98195492804786,413.400188922703,217.41823399465517,True,419,104,,,34,70,d1,d1,True
284,BFS,9.565987720694707,259.1389888186026,9.565987720694707,259.1389888186026,249.57300109790793,True,19,4,d1,True,2,45,d1,d1,True
284,DFS,9.565987720694707,259.1389888186026,9.565987720694707,259.1389888186026,249.57300109790793,True,11,2,d1,True,2,45,d1,d1,True
284,CheapestFirst,9.565987720694707,259.1389888186026,9.565987720694707,259.1389888186026,249.57300109790793,True,15,3,d1,True,2,45,d1,d1,True
284,DNF,9.565987720694707,259.1389888186026,9.565987720694707,259.1389888186026,249.57300109790793,True,191,47,,,2,45,d1,d1,True
285,BFS,92.3959766236954,466.3201308220334,92.3959766236954,466.3201308220334,373.924154198338,True,131,32,d1,True,16,78,d1,d1,True
285,DFS,92.3959766236954,466.3201308220334,92.3959766236954,466.3201308220334,373.924154198338,True,67,16,d1,True,16,78,d1,d1,True
285,CheapestFirst,92.3959766236954,466.3201308220334,92.3959766236954,466.3201308220334,373.924154198338,True,127,31,d1,True,16,78,d1,d1,True
285,DNF,92.3959766236954,466.3201308220334,92.3959766236954,466.3201308220334,373.924154198338,True,379,94,,,16,78,d1,d1,True
286,BFS,173.35204024794604,353.6382892948052,173.35204024794604,353.6382892948052,180.28624904685915,True,227,56,d1,True,28,64,d1,d1,True
286,DFS,173.35204024794604,353.6382892948052,173.35204024794604,353.6382892948052,180.28624904685915,True,115,28,d1,True,28,64,d1,d1,True
286,CheapestFirst,173.35204024794604,353.6382892948052,173.35204024794604,353.6382892948052,180.28624904685915,True,251,62,d1,True,28,64,d1,d1,True
286,DNF,173.35204024794604,353.6382892948052,173.35204024794604,353.6382892948052,180.28624904685915,True,371,92,,,28,64,d1,d1,True
287,BFS,490.59505997844764,96.127612296901,96.127612296901,490.59505997844764,394.4674476815466,True,143,35,d2,True,97,18,d2,d2,True
287,DFS,490.59505997844764,96.127612296901,96.127612296901,490.59505997844764,394.4674476815466,True,391,97,d1,False,97,18,d2,d2,True
287,CheapestFirst,490.59505997844764,96.127612296901,96.127612296901,490.59505997844764,394.4674476815466,True,143,35,d2,True,97,18,d2,d2,True
287,DNF,490.59505997844764,96.127612296901,96.127612296901,490.59505997844764,394.4674476815466,True,463,115,,,97,18,d2,d2,True
288,BFS,506.56290290343827,33.31895615480887,33.31895615480887,506.56290290343827,473.2439467486294,True,47,11,d2,True,94,6,d2,d2,True
288,DFS,506.56290290343827,33.31895615480887,33.31895615480887,506.56290290343827,473.2439467486294,True,379,94,d1,False,94,6,d2,d2,True
288,CheapestFirst,506.56290290343827,33.31895615480887,33.31895615480887,506.56290290343827,473.2439467486294,True,47,11,d2,True,94,6,d2,d2,True
288,DNF,506.56290290343827,33.31895615480887,33.31895615480887,506.56290290343827,473.2439467486294,True,403,100,,,94,6,d2,d2,True
289,BFS,263.124898574809,319.6436540947989,263.124898574809,319.6436540947989,56.518755519989895,True,248,62,d1,True,47,59,d1,d1,True
289,DFS,263.124898574809,319.6436540947989,263.124898574809,319.6436540947989,56.518755519989895,True,191,47,d1,True,47,59,d1,d1,True
289,CheapestFirst,263.124898574809,319.6436540947989,263.124898574809,319.6436540947989,56.518755519989895,True,248,62,d1,True,47,59,d1,d1,True
289,DNF,263.124898574809,319.6436540947989,263.124898574809,319.6436540947989,56.518755519989895,True,427,106,,,47,59,d1,d1,True
290,BFS,439.0358307560105,286.89246513668684,286.89246513668684,439.0358307560105,152.14336561932367,True,312,78,d2,True,75,50,d2,d2,True
290,DFS,439.0358307560105,286.89246513668684,286.89246513668684,439.0358307560105,152.14336561932367,True,303,75,d1,False,75,50,d2,d2,True
