problem_id,arm,dist1,dist2,min,max,spread,solved,node_count,expansions,disjunct_reached,picked_cheapest,hops1,hops2,cheaper_by_cost,cheaper_by_hops,agree
114,CheapestFirst,4554.3671508746565,2695.7995678498633,2695.7995678498633,4554.3671508746565,1858.5675830247933,True,148,37,d2,True,35,16,d2,d2,True
114,DNF,4554.3671508746565,2695.7995678498633,2695.7995678498633,4554.3671508746565,1858.5675830247933,True,207,51,,,35,16,d2,d2,True
115,BFS,9836.078405685905,10965.599941880668,9836.078405685905,10965.599941880668,1129.521536194763,True,348,87,d1,True,72,85,d1,d1,True
115,DFS,9836.078405685905,10965.599941880668,9836.078405685905,10965.599941880668,1129.521536194763,True,291,72,d1,True,72,85,d1,d1,True
115,CheapestFirst,9836.078405685905,10965.599941880668,9836.078405685905,10965.599941880668,1129.521536194763,True,348,87,d1,True,72,85,d1,d1,True
115,DNF,9836.078405685905,10965.599941880668,9836.078405685905,10965.599941880668,1129.521536194763,True,631,157,,,72,85,d1,d1,True
116,BFS,1234.819517875431,2543.797047246629,1234.819517875431,2543.797047246629,1308.977529371198,True,120,30,d1,True,16,28,d1,d1,True
116,DFS,1234.819517875431,2543.797047246629,1234.819517875431,2543.797047246629,1308.977529371198,True,67,16,d1,True,16,28,d1,d1,True
116,CheapestFirst,1234.819517875431,2543.797047246629,1234.819517875431,2543.797047246629,1308.977529371198,True,107,26,d1,True,16,28,d1,d1,True
116,DNF,1234.819517875431,2543.797047246629,1234.819517875431,2543.797047246629,1308.977529371198,True,179,44,,,16,28,d1,d1,True
117,BFS,8495.5657803732,5408.528504151141,5408.528504151141,8495.5657803732,3087.0372762220586,True,332,83,d2,True,79,49,d2,d2,True
117,DFS,8495.5657803732,5408.528504151141,5408.528504151141,8495.5657803732,3087.0372762220586,True,319,79,d1,False,79,49,d2,d2,True
117,CheapestFirst,8495.5657803732,5408.528504151141,5408.528504151141,8495.5657803732,3087.0372762220586,True,332,83,d2,True,79,49,d2,d2,True
117,DNF,8495.5657803732,5408.528504151141,5408.528504151141,8495.5657803732,3087.0372762220586,True,515,128,,,79,49,d2,d2,True
118,BFS,12015.425280315474,5824.145354313835,5824.145354313835,12015.425280315474,6191.279926001639,True,239,59,d2,True,76,30,d2,d2,True
118,DFS,12015.425280315474,5824.145354313835,5824.145354313835,12015.425280315474,6191.279926001639,True,307,76,d1,False,76,30,d2,d2,True
118,CheapestFirst,12015.425280315474,5824.145354313835,5824.145354313835,12015.425280315474,6191.279926001639,True,303,75,d2,True,76,30,d2,d2,True
118,DNF,12015.425280315474,5824.145354313835,5824.145354313835,12015.425280315474,6191.279926001639,True,427,106,,,76,30,d2,d2,True
119,BFS,11020.917825409084,12289.094493443463,11020.917825409084,12289.094493443463,1268.176668034379,True,360,90,d1,True,78,87,d1,d1,True
119,DFS,11020.917825409084,12289.094493443463,11020.917825409084,12289.094493443463,1268.176668034379,True,315,78,d1,True,78,87,d1,d1,True
119,CheapestFirst,11020.917825409084,12289.094493443463,11020.917825409084,12289.094493443463,1268.176668034379,True,360,90,d1,True,78,87,d1,d1,True
119,DNF,11020.917825409084,12289.094493443463,11020.917825409084,12289.094493443463,1268.176668034379,True,663,165,,,78,87,d1,d1,True
120,BFS,4544.058650441264,8356.990019527986,4544.058650441264,8356.990019527986,3812.931369086722,True,219,54,d1,True,27,54,d1,d1,True
120,DFS,4544.058650441264,8356.990019527986,4544.058650441264,8356.990019527986,3812.931369086722,True,111,27,d1,True,27,54,d1,d1,True
120,CheapestFirst,4544.058650441264,8356.990019527986,4544.058650441264,8356.990019527986,3812.931369086722,True,228,57,d1,True,27,54,d1,d1,True
120,DNF,4544.058650441264,8356.990019527986,4544.058650441264,8356.990019527986,3812.931369086722,True,327,81,,,27,54,d1,d1,True
121,BFS,10054.84994303503,2672.7178462154575,2672.7178462154575,10054.84994303503,7382.132096819572,True,247,61,d2,True,93,31,d2,d2,True
121,DFS,10054.84994303503,2672.7178462154575,2672.7178462154575,10054.84994303503,7382.132096819572,True,375,93,d1,False,93,31,d2,d2,True
121,CheapestFirst,10054.84994303503,2672.7178462154575,2672.7178462154575,10054.84994303503,7382.132096819572,True,175,43,d2,True,93,31,d2,d2,True
121,DNF,10054.84994303503,2672.7178462154575,2672.7178462154575,10054.84994303503,7382.132096819572,True,499,124,,,93,31,d2,d2,True
122,BFS,13620.025283938861,4147.535500455339,4147.535500455339,13620.025283938861,9472.489783483521,True,127,31,d2,True,91,16,d2,d2,True
122,DFS,13620.025283938861,4147.535500455339,4147.535500455339,13620.025283938861,9472.489783483521,True,367,91,d1,False,91,16,d2,d2,True
122,CheapestFirst,13620.025283938861,4147.535500455339,4147.535500455339,13620.025283938861,9472.489783483521,True,167,41,d2,True,91,16,d2,d2,True
122,DNF,13620.025283938861,4147.535500455339,4147.535500455339,13620.025283938861,9472.489783483521,True,431,107,,,91,16,d2,d2,True
123,BFS,6791.790697859133,3382.6865060143055,3382.6865060143055,6791.790697859133,3409.1041918448273,True,119,29,d2,True,56,15,d2,d2,True
123,DFS,6791.790697859133,3382.6865060143055,3382.6865060143055,6791.790697859133,3409.1041918448273,True,227,56,d1,False,56,15,d2,d2,True
123,CheapestFirst,6791.790697859133,3382.6865060143055,3382.6865060143055,6791.790697859133,3409.1041918448273,True,219,54,d2,True,56,15,d2,d2,True
123,DNF,6791.790697859133,3382.6865060143055,3382.6865060143055,6791.790697859133,3409.1041918448273,True,287,71,,,56,15,d2,d2,True
124,BFS,53.510052825570156,5976.480985793642,53.510052825570156,5976.480985793642,5922.970932968072,True,43,10,d1,True,5,59,d1,d1,True
124,DFS,53.510052825570156,5976.480985793642,53.510052825570156,5976.480985793642,5922.970932968072,True,23,5,d1,True,5,59,d1,d1,True
124,CheapestFirst,53.510052825570156,5976.480985793642,53.510052825570156,5976.480985793642,5922.970932968072,True,27,6,d1,True,5,59,d1,d1,True
124,DNF,53.510052825570156,5976.480985793642,53.510052825570156,5976.480985793642,5922.970932968072,True,259,64,,,5,59,d1,d1,True
125,BFS,1950.8333912188707,8035.021050992149,1950.8333912188707,8035.021050992149,6084.187659773278,True,163,40,d1,True,20,48,d1,d1,True
125,DFS,1950.8333912188707,8035.021050992149,1950.8333912188707,8035.021050992149,6084.187659773278,True,83,20,d1,True,20,48,d1,d1,True
125,CheapestFirst,1950.8333912188707,8035.021050992149,1950.8333912188707,8035.021050992149,6084.187659773278,True,103,25,d1,True,20,48,d1,d1,True
125,DNF,1950.8333912188707,8035.021050992149,1950.8333912188707,8035.021050992149,6084.187659773278,True,275,68,,,20,48,d1,d1,True
126,BFS,12811.934464287002,12825.177693037458,12811.934464287002,12825.177693037458,13.243228750456183,True,384,96,d1,True,91,93,d1,d1,True
126,DFS,12811.934464287002,12825.177693037458,12811.934464287002,12825.177693037458,13.243228750456183,True,367,91,d1,True,91,93,d1,d1,True
126,CheapestFirst,12811.934464287002,12825.177693037458,12811.934464287002,12825.177693037458,13.243228750456183,True,384,96,d1,True,91,93,d1,d1,True
126,DNF,12811.934464287002,12825.177693037458,12811.934464287002,12825.177693037458,13.243228750456183,True,739,184,,,91,93,d1,d1,True
127,BFS,4550.576339517647,2566.9171272300227,2566.9171272300227,4550.576339517647,1983.6592122876245,True,140,35,d2,True,32,21,d2,d2,True
127,DFS,4550.576339517647,2566.9171272300227,2566.9171272300227,4550.576339517647,1983.6592122876245,True,131,32,d1,False,32,21,d2,d2,True
127,CheapestFirst,4550.576339517647,2566.9171272300227,2566.9171272300227,4550.576339517647,1983.6592122876245,True,135,33,d2,True,32,21,d2,d2,True
127,DNF,4550.576339517647,2566.9171272300227,2566.9171272300227,4550.576339517647,1983.6592122876245,True,215,53,,,32,21,d2,d2,True
128,BFS,9315.327955445817,3047.1880460548364,3047.1880460548364,9315.327955445817,6268.13990939098,True,199,49,d2,True,81,25,d2,d2,True
128,DFS,9315.327955445817,3047.1880460548364,3047.1880460548364,9315.327955445817,6268.13990939098,True,327,81,d1,False,81,25,d2,d2,True
128,CheapestFirst,9315.327955445817,3047.1880460548364,3047.1880460548364,9315.327955445817,6268.13990939098,True,183,45,d2,True,81,25,d2,d2,True
128,DNF,9315.327955445817,3047.1880460548364,3047.1880460548364,9315.327955445817,6268.13990939098,True,427,106,,,81,25,d2,d2,True
129,BFS,3979.784453245826,2470.4211589787174,2470.4211589787174,3979.784453245826,1509.3632942671088,True,108,27,d2,True,24,17,d2,d2,True
129,DFS,3979.784453245826,2470.4211589787174,2470.4211589787174,3979.784453245826,1509.3632942671088,True,99,24,d1,False,24,17,d2,d2,True
129,CheapestFirst,3979.784453245826,2470.4211589787174,2470.4211589787174,3979.784453245826,1509.3632942671088,True,108,27,d2,True,24,17,d2,d2,True
129,DNF,3979.784453245826,2470.4211589787174,2470.4211589787174,3979.784453245826,1509.3632942671088,True,167,41,,,24,17,d2,d2,True
130,BFS,2939.3528378878163,8358.021693876635,2939.3528378878163,8358.021693876635,5418.668855988819,True,179,44,d1,True,22,52,d1,d1,True
130,DFS,2939.3528378878163,8358.021693876635,2939.3528378878163,8358.021693876635,5418.668855988819,True,91,22,d1,True,22,52,d1,d1,True
130,CheapestFirst,2939.3528378878163,8358.021693876635,2939.3528378878163,8358.021693876635,5418.668855988819,True,151,37,d1,True,22,52,d1,d1,True
130,DNF,2939.3528378878163,8358.021693876635,2939.3528378878163,8358.021693876635,5418.668855988819,True,299,74,,,22,52,d1,d1,True
131,BFS,12681.974923363234,1709.3411959482148,1709.3411959482148,12681.974923363234,10972.63372741502,True,87,21,d2,True,95,11,d2,d2,True
131,DFS,12681.974923363234,1709.3411959482148,1709.3411959482148,12681.974923363234,10972.63372741502,True,383,95,d1,False,95,11,d2,d2,True
131,CheapestFirst,12681.974923363234,1709.3411959482148,1709.3411959482148,12681.974923363234,10972.63372741502,True,123,30,d2,True,95,11,d2,d2,True
131,DNF,12681.974923363234,1709.3411959482148,1709.3411959482148,12681.974923363234,10972.63372741502,True,427,106,,,95,11,d2,d2,True
132,BFS,8286.887705929805,8295.600727879424,8286.887705929805,8295.600727879424,8.71302194961936,True,216,54,d1,True,50,51,d1,d1,True
132,DFS,8286.887705929805,8295.600727879424,8286.887705929805,8295.600727879424,8.71302194961936,True,203,50,d1,True,50,51,d1,d1,True
132,CheapestFirst,8286.887705929805,8295.600727879424,8286.887705929805,8295.600727879424,8.71302194961936,True,216,54,d1,True,50,51,d1,d1,True
132,DNF,8286.887705929805,8295.600727879424,8286.887705929805,8295.600727879424,8.71302194961936,True,407,101,,,50,51,d1,d1,True
133,BFS,11489.140170913939,9448.356262719863,9448.356262719863,11489.140170913939,2040.7839081940765,True,276,69,d2,True,66,50,d2,d2,True
133,DFS,11489.140170913939,9448.356262719863,9448.356262719863,11489.140170913939,2040.7839081940765,True,267,66,d1,False,66,50,d2,d2,True
133,CheapestFirst,11489.140170913939,9448.356262719863,9448.356262719863,11489.140170913939,2040.7839081940765,True,276,69,d2,True,66,50,d2,d2,True
133,DNF,11489.140170913939,9448.356262719863,9448.356262719863,11489.140170913939,2040.7839081940765,True,467,116,,,66,50,d2,d2,True
134,BFS,16.6405441538002,6768.379806424177,16.6405441538002,6768.379806424177,6751.739262270377,True,7,1,d1,True,1,53,d1,d1,True
134,DFS,16.6405441538002,6768.379806424177,16.6405441538002,6768.379806424177,6751.739262270377,True,7,1,d1,True,1,53,d1,d1,True
134,CheapestFirst,16.6405441538002,6768.379806424177,16.6405441538002,6768.379806424177,6751.739262270377,True,7,1,d1,True,1,53,d1,d1,True
134,DNF,16.6405441538002,6768.379806424177,16.6405441538002,6768.379806424177,6751.739262270377,True,219,54,,,1,53,d1,d1,True
135,BFS,9213.929333270726,14046.43781865385,9213.929333270726,14046.43781865385,4832.508485383125,True,388,97,d1,True,63,95,d1,d1,True
135,DFS,9213.929333270726,14046.43781865385,9213.929333270726,14046.43781865385,4832.508485383125,True,255,63,d1,True,63,95,d1,d1,True
135,CheapestFirst,9213.929333270726,14046.43781865385,9213.929333270726,14046.43781865385,4832.508485383125,True,388,97,d1,True,63,95,d1,d1,True
135,DNF,9213.929333270726,14046.43781865385,9213.929333270726,14046.43781865385,4832.508485383125,True,635,158,,,63,95,d1,d1,True
136,BFS,4743.548909903714,12058.466456726183,4743.548909903714,12058.466456726183,7314.9175468224685,True,347,86,d1,True,43,98,d1,d1,True
136,DFS,4743.548909903714,12058.466456726183,4743.548909903714,12058.466456726183,7314.9175468224685,True,175,43,d1,True,43,98,d1,d1,True
136,CheapestFirst,4743.548909903714,12058.466456726183,4743.548909903714,12058.466456726183,7314.9175468224685,True,295,73,d1,True,43,98,d1,d1,True
136,DNF,4743.548909903714,12058.466456726183,4743.548909903714,12058.466456726183,7314.9175468224685,True,567,141,,,43,98,d1,d1,True
137,BFS,725.1238958004873,2216.9683779186034,725.1238958004873,2216.9683779186034,1491.844482118116,True,19,4,d1,True,2,21,d1,d1,True
137,DFS,725.1238958004873,2216.9683779186034,725.1238958004873,2216.9683779186034,1491.844482118116,True,11,2,d1,True,2,21,d1,d1,True
137,CheapestFirst,725.1238958004873,2216.9683779186034,725.1238958004873,2216.9683779186034,1491.844482118116,True,15,3,d1,True,2,21,d1,d1,True
137,DNF,725.1238958004873,2216.9683779186034,725.1238958004873,2216.9683779186034,1491.844482118116,True,95,23,,,2,21,d1,d1,True
138,BFS,10358.730014796249,10445.786961755699,10358.730014796249,10445.786961755699,87.05694695945022,True,376,94,d1,True,89,91,d1,d1,True
138,DFS,10358.730014796249,10445.786961755699,10358.730014796249,10445.786961755699,87.05694695945022,True,359,89,d1,True,89,91,d1,d1,True
138,CheapestFirst,10358.730014796249,10445.786961755699,10358.730014796249,10445.786961755699,87.05694695945022,True,376,94,d1,True,89,91,d1,d1,True
138,DNF,10358.730014796249,10445.786961755699,10358.730014796249,10445.786961755699,87.05694695945022,True,723,180,,,89,91,d1,d1,True
139,BFS,13073.993994581331,12612.480052005089,12612.480052005089,13073.993994581331,461.5139425762427,True,376,94,d2,True,92,90,d2,d2,True
139,DFS,13073.993994581331,12612.480052005089,12612.480052005089,13073.993994581331,461.5139425762427,True,371,92,d1,False,92,90,d2,d2,True
139,CheapestFirst,13073.993994581331,12612.480052005089,12612.480052005089,13073.993994581331,461.5139425762427,True,376,94,d2,True,92,90,d2,d2,True
139,DNF,13073.993994581331,12612.480052005089,12612.480052005089,13073.993994581331,461.5139425762427,True,731,182,,,92,90,d2,d2,True
140,BFS,12959.127969867755,3144.7922652694406,3144.7922652694406,12959.127969867755,9814.335704598314,True,215,53,d2,True,99,27,d2,d2,True
140,DFS,12959.127969867755,3144.7922652694406,3144.7922652694406,12959.127969867755,9814.335704598314,True,399,99,d1,False,99,27,d2,d2,True
140,CheapestFirst,12959.127969867755,3144.7922652694406,3144.7922652694406,12959.127969867755,9814.335704598314,True,187,46,d2,True,99,27,d2,d2,True
140,DNF,12959.127969867755,3144.7922652694406,3144.7922652694406,12959.127969867755,9814.335704598314,True,507,126,,,99,27,d2,d2,True
141,BFS,4369.367841424535,4793.043719800268,4369.367841424535,4793.043719800268,423.6758783757332,True,184,46,d1,True,40,43,d1,d1,True
141,DFS,4369.367841424535,4793.043719800268,4369.367841424535,4793.043719800268,423.6758783757332,True,163,40,d1,True,40,43,d1,d1,True
141,CheapestFirst,4369.367841424535,4793.043719800268,4369.367841424535,4793.043719800268,423.6758783757332,True,184,46,d1,True,40,43,d1,d1,True
141,DNF,4369.367841424535,4793.043719800268,4369.367841424535,4793.043719800268,423.6758783757332,True,335,83,,,40,43,d1,d1,True
142,BFS,7814.513499522083,1575.4993542978862,1575.4993542978862,7814.513499522083,6239.014145224197,True,135,33,d2,True,71,17,d2,d2,True
142,DFS,7814.513499522083,1575.4993542978862,1575.4993542978862,7814.513499522083,6239.014145224197,True,287,71,d1,False,71,17,d2,d2,True
142,CheapestFirst,7814.513499522083,1575.4993542978862,1575.4993542978862,7814.513499522083,6239.014145224197,True,147,36,d2,True,71,17,d2,d2,True
142,DNF,7814.513499522083,1575.4993542978862,1575.4993542978862,7814.513499522083,6239.014145224197,True,355,88,,,71,17,d2,d2,True
143,BFS,2595.5254879648255,13898.599220969616,2595.5254879648255,13898.599220969616,11303.07373300479,True,83,20,d1,True,10,98,d1,d1,True
143,DFS,2595.5254879648255,13898.599220969616,2595.5254879648255,13898.599220969616,11303.07373300479,True,43,10,d1,True,10,98,d1,d1,True
143,CheapestFirst,2595.5254879648255,13898.599220969616,2595.5254879648255,13898.599220969616,11303.07373300479,True,111,27,d1,True,10,98,d1,d1,True
143,DNF,2595.5254879648255,13898.599220969616,2595.5254879648255,13898.599220969616,11303.07373300479,True,435,108,,,10,98,d1,d1,True
144,BFS,16810.783899452523,7604.754150486903,7604.754150486903,16810.783899452523,9206.029748965619,True,295,73,d2,True,98,37,d2,d2,True
144,DFS,16810.783899452523,7604.754150486903,7604.754150486903,16810.783899452523,9206.029748965619,True,395,98,d1,False,98,37,d2,d2,True
144,CheapestFirst,16810.783899452523,7604.754150486903,7604.754150486903,16810.783899452523,9206.029748965619,True,335,83,d2,True,98,37,d2,d2,True
144,DNF,16810.783899452523,7604.754150486903,7604.754150486903,16810.783899452523,9206.029748965619,True,543,135,,,98,37,d2,d2,True
145,BFS,2844.3536969819634,2665.9035165618875,2665.9035165618875,2844.3536969819634,178.45018042007587,True,108,27,d2,True,25,17,d2,d2,True
145,DFS,2844.3536969819634,2665.9035165618875,2665.9035165618875,2844.3536969819634,178.45018042007587,True,103,25,d1,False,25,17,d2,d2,True
145,CheapestFirst,2844.3536969819634,2665.9035165618875,2665.9035165618875,2844.3536969819634,178.45018042007587,True,108,27,d2,True,25,17,d2,d2,True
145,DNF,2844.3536969819634,2665.9035165618875,2665.9035165618875,2844.3536969819634,178.45018042007587,True,171,42,,,25,17,d2,d2,True
146,BFS,8415.824661021303,160.65424076184257,160.65424076184257,8415.824661021303,8255.170420259461,True,23,5,d2,True,60,3,d2,d2,True
146,DFS,8415.824661021303,160.65424076184257,160.65424076184257,8415.824661021303,8255.170420259461,True,243,60,d1,False,60,3,d2,d2,True
146,CheapestFirst,8415.824661021303,160.65424076184257,160.65424076184257,8415.824661021303,8255.170420259461,True,19,4,d2,True,60,3,d2,d2,True
146,DNF,8415.824661021303,160.65424076184257,160.65424076184257,8415.824661021303,8255.170420259461,True,255,63,,,60,3,d2,d2,True
147,BFS,29.06542678373564,10584.380284048508,29.06542678373564,10584.380284048508,10555.314857264771,True,19,4,d1,True,2,89,d1,d1,True
147,DFS,29.06542678373564,10584.380284048508,29.06542678373564,10584.380284048508,10555.314857264771,True,11,2,d1,True,2,89,d1,d1,True
147,CheapestFirst,29.06542678373564,10584.380284048508,29.06542678373564,10584.380284048508,10555.314857264771,True,15,3,d1,True,2,89,d1,d1,True
147,DNF,29.06542678373564,10584.380284048508,29.06542678373564,10584.380284048508,10555.314857264771,True,367,91,,,2,89,d1,d1,True
148,BFS,13017.135153014173,7554.835952709774,7554.835952709774,13017.135153014173,5462.299200304399,True,376,94,d2,True,90,50,d2,d2,True
148,DFS,13017.135153014173,7554.835952709774,7554.835952709774,13017.135153014173,5462.299200304399,True,363,90,d1,False,90,50,d2,d2,True
148,CheapestFirst,13017.135153014173,7554.835952709774,7554.835952709774,13017.135153014173,5462.299200304399,True,376,94,d2,True,90,50,d2,d2,True
148,DNF,13017.135153014173,7554.835952709774,7554.835952709774,13017.135153014173,5462.299200304399,True,563,140,,,90,50,d2,d2,True
149,BFS,14589.130343528539,16063.563536756303,14589.130343528539,16063.563536756303,1474.4331932277637,True,348,87,d1,True,65,83,d1,d1,True
149,DFS,14589.130343528539,16063.563536756303,14589.130343528539,16063.563536756303,1474.4331932277637,True,263,65,d1,True,65,83,d1,d1,True
149,CheapestFirst,14589.130343528539,16063.563536756303,14589.130343528539,16063.563536756303,1474.4331932277637,True,348,87,d1,True,65,83,d1,d1,True
149,DNF,14589.130343528539,16063.563536756303,14589.130343528539,16063.563536756303,1474.4331932277637,True,595,148,,,65,83,d1,d1,True
150,BFS,122.81843401144731,5046.356603584414,122.81843401144731,5046.356603584414,4923.538169572967,True,19,4,d1,True,2,44,d1,d1,True
150,DFS,122.81843401144731,5046.356603584414,122.81843401144731,5046.356603584414,4923.538169572967,True,11,2,d1,True,2,44,d1,d1,True
150,CheapestFirst,122.81843401144731,5046.356603584414,122.81843401144731,5046.356603584414,4923.538169572967,True,15,3,d1,True,2,44,d1,d1,True
150,DNF,122.81843401144731,5046.356603584414,122.81843401144731,5046.356603584414,4923.538169572967,True,187,46,,,2,44,d1,d1,True
151,BFS,4122.162101892667,9088.13004734102,4122.162101892667,9088.13004734102,4965.967945448352,True,163,40,d1,True,20,57,d1,d1,True
151,DFS,4122.162101892667,9088.13004734102,4122.162101892667,9088.13004734102,4965.967945448352,True,83,20,d1,True,20,57,d1,d1,True
151,CheapestFirst,4122.162101892667,9088.13004734102,4122.162101892667,9088.13004734102,4965.967945448352,True,179,44,d1,True,20,57,d1,d1,True
151,DNF,4122.162101892667,9088.13004734102,4122.162101892667,9088.13004734102,4965.967945448352,True,311,77,,,20,57,d1,d1,True
152,BFS,4638.772576034877,6507.840396758648,4638.772576034877,6507.840396758648,1869.0678207237715,True,224,56,d1,True,38,53,d1,d1,True
152,DFS,4638.772576034877,6507.840396758648,4638.772576034877,6507.840396758648,1869.0678207237715,True,155,38,d1,True,38,53,d1,d1,True
152,CheapestFirst,4638.772576034877,6507.840396758648,4638.772576034877,6507.840396758648,1869.0678207237715,True,224,56,d1,True,38,53,d1,d1,True
152,DNF,4638.772576034877,6507.840396758648,4638.772576034877,6507.840396758648,1869.0678207237715,True,367,91,,,38,53,d1,d1,True
153,BFS,4882.091653406563,4932.2898424968525,4882.091653406563,4932.2898424968525,50.198189090289816,True,120,30,d1,True,25,27,d1,d1,True
153,DFS,4882.091653406563,4932.2898424968525,4882.091653406563,4932.2898424968525,50.198189090289816,True,103,25,d1,True,25,27,d1,d1,True
153,CheapestFirst,4882.091653406563,4932.2898424968525,4882.091653406563,4932.2898424968525,50.198189090289816,True,120,30,d1,True,25,27,d1,d1,True
153,DNF,4882.091653406563,4932.2898424968525,4882.091653406563,4932.2898424968525,50.198189090289816,True,211,52,,,25,27,d1,d1,True
154,BFS,9215.476810765997,2008.1880721194673,2008.1880721194673,9215.476810765997,7207.288738646529,True,111,27,d2,True,76,14,d2,d2,True
154,DFS,9215.476810765997,2008.1880721194673,2008.1880721194673,9215.476810765997,7207.288738646529,True,307,76,d1,False,76,14,d2,d2,True
154,CheapestFirst,9215.476810765997,2008.1880721194673,2008.1880721194673,9215.476810765997,7207.288738646529,True,99,24,d2,True,76,14,d2,d2,True
154,DNF,9215.476810765997,2008.1880721194673,2008.1880721194673,9215.476810765997,7207.288738646529,True,363,90,,,76,14,d2,d2,True
155,BFS,10779.123766255554,9373.220312710579,9373.220312710579,10779.123766255554,1405.9034535449755,True,404,101,d2,True,97,70,d2,d2,True
155,DFS,10779.123766255554,9373.220312710579,9373.220312710579,10779.123766255554,1405.9034535449755,True,391,97,d1,False,97,70,d2,d2,True
155,CheapestFirst,10779.123766255554,9373.220312710579,9373.220312710579,10779.123766255554,1405.9034535449755,True,404,101,d2,True,97,70,d2,d2,True
155,DNF,10779.123766255554,9373.220312710579,9373.220312710579,10779.123766255554,1405.9034535449755,True,671,167,,,97,70,d2,d2,True
156,BFS,10311.661098092305,8691.491426402637,8691.491426402637,10311.661098092305,1620.1696716896677,True,280,70,d2,True,67,43,d2,d2,True
156,DFS,10311.661098092305,8691.491426402637,8691.491426402637,10311.661098092305,1620.1696716896677,True,271,67,d1,False,67,43,d2,d2,True
156,CheapestFirst,10311.661098092305,8691.491426402637,8691.491426402637,10311.661098092305,1620.1696716896677,True,280,70,d2,True,67,43,d2,d2,True
156,DNF,10311.661098092305,8691.491426402637,8691.491426402637,10311.661098092305,1620.1696716896677,True,443,110,,,67,43,d2,d2,True
157,BFS,3713.2325400806567,12621.069366078451,3713.2325400806567,12621.069366078451,8907.836825997794,True,147,36,d1,True,18,80,d1,d1,True
157,DFS,3713.2325400806567,12621.069366078451,3713.2325400806567,12621.069366078451,8907.836825997794,True,75,18,d1,True,18,80,d1,d1,True
157,CheapestFirst,3713.2325400806567,12621.069366078451,3713.2325400806567,12621.069366078451,8907.836825997794,True,183,45,d1,True,18,80,d1,d1,True
157,DNF,3713.2325400806567,12621.069366078451,3713.2325400806567,12621.069366078451,8907.836825997794,True,395,98,,,18,80,d1,d1,True
158,BFS,653.6021835240407,7711.070655758302,653.6021835240407,7711.070655758302,7057.468472234261,True,75,18,d1,True,9,48,d1,d1,True
158,DFS,653.6021835240407,7711.070655758302,653.6021835240407,7711.070655758302,7057.468472234261,True,39,9,d1,True,9,48,d1,d1,True
158,CheapestFirst,653.6021835240407,7711.070655758302,653.6021835240407,7711.070655758302,7057.468472234261,True,55,13,d1,True,9,48,d1,d1,True
158,DNF,653.6021835240407,7711.070655758302,653.6021835240407,7711.070655758302,7057.468472234261,True,231,57,,,9,48,d1,d1,True
159,BFS,2733.8533999973833,987.0456886084249,987.0456886084249,2733.8533999973833,1746.8077113889585,True,95,23,d2,True,32,12,d2,d2,True
159,DFS,2733.8533999973833,987.0456886084249,987.0456886084249,2733.8533999973833,1746.8077113889585,True,131,32,d1,False,32,12,d2,d2,True
159,CheapestFirst,2733.8533999973833,987.0456886084249,987.0456886084249,2733.8533999973833,1746.8077113889585,True,103,25,d2,True,32,12,d2,d2,True
159,DNF,2733.8533999973833,987.0456886084249,987.0456886084249,2733.8533999973833,1746.8077113889585,True,179,44,,,32,12,d2,d2,True
160,BFS,10229.182829896698,12360.524105540626,10229.182829896698,12360.524105540626,2131.3412756439284,True,304,76,d1,True,60,73,d1,d1,True
160,DFS,10229.182829896698,12360.524105540626,10229.182829896698,12360.524105540626,2131.3412756439284,True,243,60,d1,True,60,73,d1,d1,True
160,CheapestFirst,10229.182829896698,12360.524105540626,10229.182829896698,12360.524105540626,2131.3412756439284,True,304,76,d1,True,60,73,d1,d1,True
160,DNF,10229.182829896698,12360.524105540626,10229.182829896698,12360.524105540626,2131.3412756439284,True,535,133,,,60,73,d1,d1,True
161,BFS,15371.149674113478,578.4635885574673,578.4635885574673,15371.149674113478,14792.68608555601,True,11,2,d2,True,96,1,d2,d2,True
161,DFS,15371.149674113478,578.4635885574673,578.4635885574673,15371.149674113478,14792.68608555601,True,387,96,d1,False,96,1,d2,d2,True
161,CheapestFirst,15371.149674113478,578.4635885574673,578.4635885574673,15371.149674113478,14792.68608555601,True,11,2,d2,True,96,1,d2,d2,True
161,DNF,15371.149674113478,578.4635885574673,578.4635885574673,15371.149674113478,14792.68608555601,True,391,97,,,96,1,d2,d2,True
162,BFS,3054.5317287378034,641.2735796944249,641.2735796944249,3054.5317287378034,2413.2581490433786,True,119,29,d2,True,34,15,d2,d2,True
162,DFS,3054.5317287378034,641.2735796944249,641.2735796944249,3054.5317287378034,2413.2581490433786,True,139,34,d1,False,34,15,d2,d2,True
162,CheapestFirst,3054.5317287378034,641.2735796944249,641.2735796944249,3054.5317287378034,2413.2581490433786,True,83,20,d2,True,34,15,d2,d2,True
162,DNF,3054.5317287378034,641.2735796944249,641.2735796944249,3054.5317287378034,2413.2581490433786,True,199,49,,,34,15,d2,d2,True
163,BFS,1106.905246391676,245.5904730160294,245.5904730160294,1106.905246391676,861.3147733756466,True,15,3,d2,True,14,2,d2,d2,True
163,DFS,1106.905246391676,245.5904730160294,245.5904730160294,1106.905246391676,861.3147733756466,True,59,14,d1,False,14,2,d2,d2,True
163,CheapestFirst,1106.905246391676,245.5904730160294,245.5904730160294,1106.905246391676,861.3147733756466,True,23,5,d2,True,14,2,d2,d2,True
